epidemic_days,date,model,forecast
21,2024-01-25,Ensemble ważona średnia,10166.221772271234
21,2024-01-26,Ensemble ważona średnia,9650.09488089796
21,2024-01-27,Ensemble ważona średnia,9627.481702960218
21,2024-01-28,Ensemble ważona średnia,9777.186470212253
21,2024-01-29,Ensemble ważona średnia,8689.94781389624
21,2024-01-30,Ensemble ważona średnia,8319.492734592635
22,2024-01-03,ARIMAX,6032.699232590549
22,2024-01-04,ARIMAX,5915.815884518365
22,2024-01-05,ARIMAX,7376.786589044856
22,2024-01-06,ARIMAX,6239.857299662244
22,2024-01-07,ARIMAX,5915.815884518365
22,2024-01-08,ARIMAX,6546.078649210163
22,2024-01-09,ARIMAX,5675.636723287929
22,2024-01-10,ARIMAX,5642.615629129187
22,2024-01-11,ARIMAX,6189.016139907543
22,2024-01-12,ARIMAX,6061.326045010934
22,2024-01-13,ARIMAX,6724.609903861474
22,2024-01-14,ARIMAX,5503.81836056542
22,2024-01-15,ARIMAX,6028.304950852192
22,2024-01-16,ARIMAX,5992.965246503008
22,2024-01-17,ARIMAX,5926.9230581855245
22,2024-01-18,ARIMAX,6501.950381384263
22,2024-01-19,ARIMAX,5525.732281057003
22,2024-01-20,ARIMAX,7332.658321218954
22,2024-01-21,ARIMAX,5959.944152344266
22,2024-01-22,ARIMAX,6713.5027301943155
22,2024-01-23,ARIMAX,5536.839454724161
22,2024-01-24,ARIMAX,6517.45183678978
22,2024-01-25,ARIMAX,10202.817058246732
22,2024-01-26,ARIMAX,9689.437641627117
22,2024-01-27,ARIMAX,9693.831923365475
22,2024-01-28,ARIMAX,9806.320989699303
22,2024-01-29,ARIMAX,8708.8252595615
22,2024-01-30,ARIMAX,8351.762750258878
22,2024-01-03,LightGBM,5995.646270568879
22,2024-01-04,LightGBM,6024.724006277903
22,2024-01-05,LightGBM,6935.2810708078605
22,2024-01-06,LightGBM,6043.9482374031
22,2024-01-07,LightGBM,6012.910880937574
22,2024-01-08,LightGBM,6320.5771521613815
22,2024-01-09,LightGBM,5861.858922212632
22,2024-01-10,LightGBM,5791.569508454638
22,2024-01-11,LightGBM,6224.7339439006755
22,2024-01-12,LightGBM,5998.370500663123
22,2024-01-13,LightGBM,6383.088837280392
22,2024-01-14,LightGBM,5624.167951100213
22,2024-01-15,LightGBM,5911.322207249303
22,2024-01-16,LightGBM,6083.02648645429
22,2024-01-17,LightGBM,5939.003847605964
22,2024-01-18,LightGBM,6322.814908759074
22,2024-01-19,LightGBM,5797.901661683008
22,2024-01-20,LightGBM,7049.614104694705
22,2024-01-21,LightGBM,6039.077915228816
22,2024-01-22,LightGBM,6462.99100288789
22,2024-01-23,LightGBM,5735.758980203415
22,2024-01-24,LightGBM,6323.935848264916
22,2024-01-25,LightGBM,10231.260383316443
22,2024-01-26,LightGBM,9670.469514933777
22,2024-01-27,LightGBM,9612.164261415037
22,2024-01-28,LightGBM,9838.40453598746
22,2024-01-29,LightGBM,8686.267239708299
22,2024-01-30,LightGBM,8264.89471578059
22,2024-01-03,Ridge,5947.844755225618
22,2024-01-04,Ridge,5826.180766264739
22,2024-01-05,Ridge,7273.996754270527
22,2024-01-06,Ridge,6179.167601480351
22,2024-01-07,Ridge,5827.090006454793
22,2024-01-08,Ridge,6460.987779334497
22,2024-01-09,Ridge,5580.432353694392
22,2024-01-10,Ridge,5563.905189871717
22,2024-01-11,Ridge,6092.847059093898
22,2024-01-12,Ridge,5996.786137377247
22,2024-01-13,Ridge,6647.769408944121
22,2024-01-14,Ridge,5448.146952375706
22,2024-01-15,Ridge,5981.5331197236
22,2024-01-16,Ridge,5886.368644327253
22,2024-01-17,Ridge,5853.257971389625
22,2024-01-18,Ridge,6428.336187633048
22,2024-01-19,Ridge,5447.479890225666
22,2024-01-20,Ridge,7244.034054240953
22,2024-01-21,Ridge,5873.657541510322
22,2024-01-22,Ridge,6633.645150555055
22,2024-01-23,Ridge,5472.658660048022
22,2024-01-24,Ridge,6426.652069915734
22,2024-01-25,Ridge,10142.140722119857
22,2024-01-26,Ridge,9631.828490765847
22,2024-01-27,Ridge,9604.318916888224
22,2024-01-28,Ridge,9756.56272182874
22,2024-01-29,Ridge,8683.253500053901
22,2024-01-30,Ridge,8315.480885307472
22,2024-01-03,Ensemble zwykła średnia,5992.063419461682
22,2024-01-04,Ensemble zwykła średnia,5922.240219020336
22,2024-01-05,Ensemble zwykła średnia,7195.354804707748
22,2024-01-06,Ensemble zwykła średnia,6154.324379515233
22,2024-01-07,Ensemble zwykła średnia,5918.605590636911
22,2024-01-08,Ensemble zwykła średnia,6442.547860235347
22,2024-01-09,Ensemble zwykła średnia,5705.9759997316505
22,2024-01-10,Ensemble zwykła średnia,5666.030109151848
22,2024-01-11,Ensemble zwykła średnia,6168.865714300705
22,2024-01-12,Ensemble zwykła średnia,6018.827561017101
22,2024-01-13,Ensemble zwykła średnia,6585.156050028662
22,2024-01-14,Ensemble zwykła średnia,5525.377754680446
22,2024-01-15,Ensemble zwykła średnia,5973.720092608365
22,2024-01-16,Ensemble zwykła średnia,5987.45345909485
22,2024-01-17,Ensemble zwykła średnia,5906.394959060371
22,2024-01-18,Ensemble zwykła średnia,6417.700492592128
22,2024-01-19,Ensemble zwykła średnia,5590.371277655225
22,2024-01-20,Ensemble zwykła średnia,7208.768826718205
22,2024-01-21,Ensemble zwykła średnia,5957.559869694468
22,2024-01-22,Ensemble zwykła średnia,6603.379627879087
22,2024-01-23,Ensemble zwykła średnia,5581.752364991866
22,2024-01-24,Ensemble zwykła średnia,6422.679918323476
22,2024-01-25,Ensemble zwykła średnia,10192.072721227678
22,2024-01-26,Ensemble zwykła średnia,9663.911882442248
22,2024-01-27,Ensemble zwykła średnia,9636.771700556244
22,2024-01-28,Ensemble zwykła średnia,9800.429415838502
22,2024-01-29,Ensemble zwykła średnia,8692.781999774566
22,2024-01-30,Ensemble zwykła średnia,8310.712783782314
22,2024-01-03,Ensemble ważona średnia,5973.838526101177
22,2024-01-04,Ensemble ważona średnia,5868.443869829462
22,2024-01-05,Ensemble ważona średnia,7265.822644617842
22,2024-01-06,Ensemble ważona średnia,6180.818089618099
22,2024-01-07,Ensemble ważona średnia,5867.853563418965
22,2024-01-08,Ensemble ważona średnia,6468.219434086102
22,2024-01-09,Ensemble ważona średnia,5632.3761029446005
22,2024-01-10,Ensemble ważona średnia,5606.349231544376
22,2024-01-11,Ensemble ważona średnia,6130.078017777987
22,2024-01-12,Ensemble ważona średnia,6013.079550614257
22,2024-01-13,Ensemble ważona średnia,6640.511475507086
22,2024-01-14,Ensemble ważona średnia,5479.6669042955855
22,2024-01-15,Ensemble ważona średnia,5986.204986258319
22,2024-01-16,Ensemble ważona średnia,5932.683579083895
22,2024-01-17,Ensemble ważona średnia,5880.248830710234
22,2024-01-18,Ensemble ważona średnia,6436.187608183455
22,2024-01-19,Ensemble ważona średnia,5502.085165079235
22,2024-01-20,Ensemble ważona średnia,7246.748126030829
22,2024-01-21,Ensemble ważona średnia,5911.771231590657
22,2024-01-22,Ensemble ważona średnia,6636.544130698154
22,2024-01-23,Ensemble ważona średnia,5515.013890732596
22,2024-01-24,Ensemble ważona średnia,6439.0803894691635
22,2024-01-25,Ensemble ważona średnia,10166.221772271234
22,2024-01-26,Ensemble ważona średnia,9650.09488089796
22,2024-01-27,Ensemble ważona średnia,9627.481702960218
22,2024-01-28,Ensemble ważona średnia,9777.186470212253
22,2024-01-29,Ensemble ważona średnia,8689.94781389624
22,2024-01-30,Ensemble ważona średnia,8319.492734592635
23,2024-01-03,ARIMAX,6032.699232590549
23,2024-01-04,ARIMAX,5915.815884518365
23,2024-01-05,ARIMAX,7376.786589044856
23,2024-01-06,ARIMAX,6239.857299662244
23,2024-01-07,ARIMAX,5915.815884518365
23,2024-01-08,ARIMAX,6546.078649210163
23,2024-01-09,ARIMAX,5675.636723287929
23,2024-01-10,ARIMAX,5642.615629129187
23,2024-01-11,ARIMAX,6189.016139907543
23,2024-01-12,ARIMAX,6061.326045010934
23,2024-01-13,ARIMAX,6724.609903861474
23,2024-01-14,ARIMAX,5503.81836056542
23,2024-01-15,ARIMAX,6028.304950852192
23,2024-01-16,ARIMAX,5992.965246503008
23,2024-01-17,ARIMAX,5926.9230581855245
23,2024-01-18,ARIMAX,6501.950381384263
23,2024-01-19,ARIMAX,5525.732281057003
23,2024-01-20,ARIMAX,7332.658321218954
23,2024-01-21,ARIMAX,5959.944152344266
23,2024-01-22,ARIMAX,6713.5027301943155
23,2024-01-23,ARIMAX,5536.839454724161
23,2024-01-24,ARIMAX,6517.45183678978
23,2024-01-25,ARIMAX,6847.905717019725
23,2024-01-26,ARIMAX,9689.437641627117
23,2024-01-27,ARIMAX,9693.831923365475
23,2024-01-28,ARIMAX,9806.320989699303
23,2024-01-29,ARIMAX,8708.8252595615
23,2024-01-30,ARIMAX,8351.762750258878
23,2024-01-03,LightGBM,5995.646270568879
23,2024-01-04,LightGBM,6024.724006277903
23,2024-01-05,LightGBM,6935.2810708078605
23,2024-01-06,LightGBM,6043.9482374031
23,2024-01-07,LightGBM,6012.910880937574
23,2024-01-08,LightGBM,6320.5771521613815
23,2024-01-09,LightGBM,5861.858922212632
23,2024-01-10,LightGBM,5791.569508454638
23,2024-01-11,LightGBM,6224.7339439006755
23,2024-01-12,LightGBM,5998.370500663123
23,2024-01-13,LightGBM,6383.088837280392
23,2024-01-14,LightGBM,5624.167951100213
23,2024-01-15,LightGBM,5911.322207249303
23,2024-01-16,LightGBM,6083.02648645429
23,2024-01-17,LightGBM,5939.003847605964
23,2024-01-18,LightGBM,6322.814908759074
23,2024-01-19,LightGBM,5797.901661683008
23,2024-01-20,LightGBM,7049.614104694705
23,2024-01-21,LightGBM,6039.077915228816
23,2024-01-22,LightGBM,6462.99100288789
23,2024-01-23,LightGBM,5735.758980203415
23,2024-01-24,LightGBM,6323.935848264916
23,2024-01-25,LightGBM,6543.753484967803
23,2024-01-26,LightGBM,9670.469514933777
23,2024-01-27,LightGBM,9612.164261415037
23,2024-01-28,LightGBM,9838.40453598746
23,2024-01-29,LightGBM,8686.267239708299
23,2024-01-30,LightGBM,8264.89471578059
23,2024-01-03,Ridge,5947.844755225618
23,2024-01-04,Ridge,5826.180766264739
23,2024-01-05,Ridge,7273.996754270527
23,2024-01-06,Ridge,6179.167601480351
23,2024-01-07,Ridge,5827.090006454793
23,2024-01-08,Ridge,6460.987779334497
23,2024-01-09,Ridge,5580.432353694392
23,2024-01-10,Ridge,5563.905189871717
23,2024-01-11,Ridge,6092.847059093898
23,2024-01-12,Ridge,5996.786137377247
23,2024-01-13,Ridge,6647.769408944121
23,2024-01-14,Ridge,5448.146952375706
23,2024-01-15,Ridge,5981.5331197236
23,2024-01-16,Ridge,5886.368644327253
23,2024-01-17,Ridge,5853.257971389625
23,2024-01-18,Ridge,6428.336187633048
23,2024-01-19,Ridge,5447.479890225666
23,2024-01-20,Ridge,7244.034054240953
23,2024-01-21,Ridge,5873.657541510322
23,2024-01-22,Ridge,6633.645150555055
23,2024-01-23,Ridge,5472.658660048022
23,2024-01-24,Ridge,6426.652069915734
23,2024-01-25,Ridge,6783.704865806461
23,2024-01-26,Ridge,9631.828490765847
23,2024-01-27,Ridge,9604.318916888224
23,2024-01-28,Ridge,9756.56272182874
23,2024-01-29,Ridge,8683.253500053901
23,2024-01-30,Ridge,8315.480885307472
23,2024-01-03,Ensemble zwykła średnia,5992.063419461682
23,2024-01-04,Ensemble zwykła średnia,5922.240219020336
23,2024-01-05,Ensemble zwykła średnia,7195.354804707748
23,2024-01-06,Ensemble zwykła średnia,6154.324379515233
23,2024-01-07,Ensemble zwykła średnia,5918.605590636911
23,2024-01-08,Ensemble zwykła średnia,6442.547860235347
23,2024-01-09,Ensemble zwykła średnia,5705.9759997316505
23,2024-01-10,Ensemble zwykła średnia,5666.030109151848
23,2024-01-11,Ensemble zwykła średnia,6168.865714300705
23,2024-01-12,Ensemble zwykła średnia,6018.827561017101
23,2024-01-13,Ensemble zwykła średnia,6585.156050028662
23,2024-01-14,Ensemble zwykła średnia,5525.377754680446
23,2024-01-15,Ensemble zwykła średnia,5973.720092608365
23,2024-01-16,Ensemble zwykła średnia,5987.45345909485
23,2024-01-17,Ensemble zwykła średnia,5906.394959060371
23,2024-01-18,Ensemble zwykła średnia,6417.700492592128
23,2024-01-19,Ensemble zwykła średnia,5590.371277655225
23,2024-01-20,Ensemble zwykła średnia,7208.768826718205
23,2024-01-21,Ensemble zwykła średnia,5957.559869694468
23,2024-01-22,Ensemble zwykła średnia,6603.379627879087
23,2024-01-23,Ensemble zwykła średnia,5581.752364991866
23,2024-01-24,Ensemble zwykła średnia,6422.679918323476
23,2024-01-25,Ensemble zwykła średnia,6725.12135593133
23,2024-01-26,Ensemble zwykła średnia,9663.911882442248
23,2024-01-27,Ensemble zwykła średnia,9636.771700556244
23,2024-01-28,Ensemble zwykła średnia,9800.429415838502
23,2024-01-29,Ensemble zwykła średnia,8692.781999774566
23,2024-01-30,Ensemble zwykła średnia,8310.712783782314
23,2024-01-03,Ensemble ważona średnia,5973.838526101177
23,2024-01-04,Ensemble ważona średnia,5868.443869829462
23,2024-01-05,Ensemble ważona średnia,7265.822644617842
23,2024-01-06,Ensemble ważona średnia,6180.818089618099
23,2024-01-07,Ensemble ważona średnia,5867.853563418965
23,2024-01-08,Ensemble ważona średnia,6468.219434086102
23,2024-01-09,Ensemble ważona średnia,5632.3761029446005
23,2024-01-10,Ensemble ważona średnia,5606.349231544376
23,2024-01-11,Ensemble ważona średnia,6130.078017777987
23,2024-01-12,Ensemble ważona średnia,6013.079550614257
23,2024-01-13,Ensemble ważona średnia,6640.511475507086
23,2024-01-14,Ensemble ważona średnia,5479.6669042955855
23,2024-01-15,Ensemble ważona średnia,5986.204986258319
23,2024-01-16,Ensemble ważona średnia,5932.683579083895
23,2024-01-17,Ensemble ważona średnia,5880.248830710234
23,2024-01-18,Ensemble ważona średnia,6436.187608183455
23,2024-01-19,Ensemble ważona średnia,5502.085165079235
23,2024-01-20,Ensemble ważona średnia,7246.748126030829
23,2024-01-21,Ensemble ważona średnia,5911.771231590657
23,2024-01-22,Ensemble ważona średnia,6636.544130698154
23,2024-01-23,Ensemble ważona średnia,5515.013890732596
23,2024-01-24,Ensemble ważona średnia,6439.0803894691635
23,2024-01-25,Ensemble ważona średnia,6775.759940525912
23,2024-01-26,Ensemble ważona średnia,9650.09488089796
23,2024-01-27,Ensemble ważona średnia,9627.481702960218
23,2024-01-28,Ensemble ważona średnia,9777.186470212253
23,2024-01-29,Ensemble ważona średnia,8689.94781389624
23,2024-01-30,Ensemble ważona średnia,8319.492734592635
24,2024-01-03,ARIMAX,6032.699232590549
24,2024-01-04,ARIMAX,5915.815884518365
24,2024-01-05,ARIMAX,7376.786589044856
24,2024-01-06,ARIMAX,6239.857299662244
24,2024-01-07,ARIMAX,5915.815884518365
24,2024-01-08,ARIMAX,6546.078649210163
24,2024-01-09,ARIMAX,5675.636723287929
24,2024-01-10,ARIMAX,5642.615629129187
24,2024-01-11,ARIMAX,6189.016139907543
24,2024-01-12,ARIMAX,6061.326045010934
24,2024-01-13,ARIMAX,6724.609903861474
24,2024-01-14,ARIMAX,5503.81836056542
24,2024-01-15,ARIMAX,6028.304950852192
24,2024-01-16,ARIMAX,5992.965246503008
24,2024-01-17,ARIMAX,5926.9230581855245
24,2024-01-18,ARIMAX,6501.950381384263
24,2024-01-19,ARIMAX,5525.732281057003
24,2024-01-20,ARIMAX,7332.658321218954
24,2024-01-21,ARIMAX,5959.944152344266
24,2024-01-22,ARIMAX,6713.5027301943155
24,2024-01-23,ARIMAX,5536.839454724161
24,2024-01-24,ARIMAX,6517.45183678978
24,2024-01-25,ARIMAX,6847.905717019725
24,2024-01-26,ARIMAX,6334.526300400112
24,2024-01-27,ARIMAX,9693.831923365475
24,2024-01-28,ARIMAX,9806.320989699303
24,2024-01-29,ARIMAX,8708.8252595615
24,2024-01-30,ARIMAX,8351.762750258878
24,2024-01-03,LightGBM,5995.646270568879
24,2024-01-04,LightGBM,6024.724006277903
24,2024-01-05,LightGBM,6935.2810708078605
24,2024-01-06,LightGBM,6043.9482374031
24,2024-01-07,LightGBM,6012.910880937574
24,2024-01-08,LightGBM,6320.5771521613815
24,2024-01-09,LightGBM,5861.858922212632
24,2024-01-10,LightGBM,5791.569508454638
24,2024-01-11,LightGBM,6224.7339439006755
24,2024-01-12,LightGBM,5998.370500663123
24,2024-01-13,LightGBM,6383.088837280392
24,2024-01-14,LightGBM,5624.167951100213
24,2024-01-15,LightGBM,5911.322207249303
24,2024-01-16,LightGBM,6083.02648645429
24,2024-01-17,LightGBM,5939.003847605964
24,2024-01-18,LightGBM,6322.814908759074
24,2024-01-19,LightGBM,5797.901661683008
24,2024-01-20,LightGBM,7049.614104694705
24,2024-01-21,LightGBM,6039.077915228816
24,2024-01-22,LightGBM,6462.99100288789
24,2024-01-23,LightGBM,5735.758980203415
24,2024-01-24,LightGBM,6323.935848264916
24,2024-01-25,LightGBM,6543.753484967803
24,2024-01-26,LightGBM,6202.8746468939435
24,2024-01-27,LightGBM,9612.164261415037
24,2024-01-28,LightGBM,9838.40453598746
24,2024-01-29,LightGBM,8686.267239708299
24,2024-01-30,LightGBM,8264.89471578059
24,2024-01-03,Ridge,5947.844755225618
24,2024-01-04,Ridge,5826.180766264739
24,2024-01-05,Ridge,7273.996754270527
24,2024-01-06,Ridge,6179.167601480351
24,2024-01-07,Ridge,5827.090006454793
24,2024-01-08,Ridge,6460.987779334497
24,2024-01-09,Ridge,5580.432353694392
24,2024-01-10,Ridge,5563.905189871717
24,2024-01-11,Ridge,6092.847059093898
24,2024-01-12,Ridge,5996.786137377247
24,2024-01-13,Ridge,6647.769408944121
24,2024-01-14,Ridge,5448.146952375706
24,2024-01-15,Ridge,5981.5331197236
24,2024-01-16,Ridge,5886.368644327253
24,2024-01-17,Ridge,5853.257971389625
24,2024-01-18,Ridge,6428.336187633048
24,2024-01-19,Ridge,5447.479890225666
24,2024-01-20,Ridge,7244.034054240953
24,2024-01-21,Ridge,5873.657541510322
24,2024-01-22,Ridge,6633.645150555055
24,2024-01-23,Ridge,5472.658660048022
24,2024-01-24,Ridge,6426.652069915734
24,2024-01-25,Ridge,6783.704865806461
24,2024-01-26,Ridge,6273.392634452452
24,2024-01-27,Ridge,9604.318916888224
24,2024-01-28,Ridge,9756.56272182874
24,2024-01-29,Ridge,8683.253500053901
24,2024-01-30,Ridge,8315.480885307472
24,2024-01-03,Ensemble zwykła średnia,5992.063419461682
24,2024-01-04,Ensemble zwykła średnia,5922.240219020336
24,2024-01-05,Ensemble zwykła średnia,7195.354804707748
24,2024-01-06,Ensemble zwykła średnia,6154.324379515233
24,2024-01-07,Ensemble zwykła średnia,5918.605590636911
24,2024-01-08,Ensemble zwykła średnia,6442.547860235347
24,2024-01-09,Ensemble zwykła średnia,5705.9759997316505
24,2024-01-10,Ensemble zwykła średnia,5666.030109151848
24,2024-01-11,Ensemble zwykła średnia,6168.865714300705
24,2024-01-12,Ensemble zwykła średnia,6018.827561017101
24,2024-01-13,Ensemble zwykła średnia,6585.156050028662
24,2024-01-14,Ensemble zwykła średnia,5525.377754680446
24,2024-01-15,Ensemble zwykła średnia,5973.720092608365
24,2024-01-16,Ensemble zwykła średnia,5987.45345909485
24,2024-01-17,Ensemble zwykła średnia,5906.394959060371
24,2024-01-18,Ensemble zwykła średnia,6417.700492592128
24,2024-01-19,Ensemble zwykła średnia,5590.371277655225
24,2024-01-20,Ensemble zwykła średnia,7208.768826718205
24,2024-01-21,Ensemble zwykła średnia,5957.559869694468
24,2024-01-22,Ensemble zwykła średnia,6603.379627879087
24,2024-01-23,Ensemble zwykła średnia,5581.752364991866
24,2024-01-24,Ensemble zwykła średnia,6422.679918323476
24,2024-01-25,Ensemble zwykła średnia,6725.12135593133
24,2024-01-26,Ensemble zwykła średnia,6270.264527248836
24,2024-01-27,Ensemble zwykła średnia,9636.771700556244
24,2024-01-28,Ensemble zwykła średnia,9800.429415838502
24,2024-01-29,Ensemble zwykła średnia,8692.781999774566
24,2024-01-30,Ensemble zwykła średnia,8310.712783782314
24,2024-01-03,Ensemble ważona średnia,5973.838526101177
24,2024-01-04,Ensemble ważona średnia,5868.443869829462
24,2024-01-05,Ensemble ważona średnia,7265.822644617842
24,2024-01-06,Ensemble ważona średnia,6180.818089618099
24,2024-01-07,Ensemble ważona średnia,5867.853563418965
24,2024-01-08,Ensemble ważona średnia,6468.219434086102
24,2024-01-09,Ensemble ważona średnia,5632.3761029446005
24,2024-01-10,Ensemble ważona średnia,5606.349231544376
24,2024-01-11,Ensemble ważona średnia,6130.078017777987
24,2024-01-12,Ensemble ważona średnia,6013.079550614257
24,2024-01-13,Ensemble ważona średnia,6640.511475507086
24,2024-01-14,Ensemble ważona średnia,5479.6669042955855
24,2024-01-15,Ensemble ważona średnia,5986.204986258319
24,2024-01-16,Ensemble ważona średnia,5932.683579083895
24,2024-01-17,Ensemble ważona średnia,5880.248830710234
24,2024-01-18,Ensemble ważona średnia,6436.187608183455
24,2024-01-19,Ensemble ważona średnia,5502.085165079235
24,2024-01-20,Ensemble ważona średnia,7246.748126030829
24,2024-01-21,Ensemble ważona średnia,5911.771231590657
24,2024-01-22,Ensemble ważona średnia,6636.544130698154
24,2024-01-23,Ensemble ważona średnia,5515.013890732596
24,2024-01-24,Ensemble ważona średnia,6439.0803894691635
24,2024-01-25,Ensemble ważona średnia,6775.759940525912
24,2024-01-26,Ensemble ważona średnia,6281.624252183516
24,2024-01-27,Ensemble ważona średnia,9627.481702960218
24,2024-01-28,Ensemble ważona średnia,9777.186470212253
24,2024-01-29,Ensemble ważona średnia,8689.94781389624
24,2024-01-30,Ensemble ważona średnia,8319.492734592635
25,2024-01-03,ARIMAX,6032.699232590549
25,2024-01-04,ARIMAX,5915.815884518365
25,2024-01-05,ARIMAX,7376.786589044856
25,2024-01-06,ARIMAX,6239.857299662244
25,2024-01-07,ARIMAX,5915.815884518365
25,2024-01-08,ARIMAX,6546.078649210163
25,2024-01-09,ARIMAX,5675.636723287929
25,2024-01-10,ARIMAX,5642.615629129187
25,2024-01-11,ARIMAX,6189.016139907543
25,2024-01-12,ARIMAX,6061.326045010934
25,2024-01-13,ARIMAX,6724.609903861474
25,2024-01-14,ARIMAX,5503.81836056542
25,2024-01-15,ARIMAX,6028.304950852192
25,2024-01-16,ARIMAX,5992.965246503008
25,2024-01-17,ARIMAX,5926.9230581855245
25,2024-01-18,ARIMAX,6501.950381384263
25,2024-01-19,ARIMAX,5525.732281057003
25,2024-01-20,ARIMAX,7332.658321218954
25,2024-01-21,ARIMAX,5959.944152344266
25,2024-01-22,ARIMAX,6713.5027301943155
25,2024-01-23,ARIMAX,5536.839454724161
25,2024-01-24,ARIMAX,6517.45183678978
25,2024-01-25,ARIMAX,6847.905717019725
25,2024-01-26,ARIMAX,6334.526300400112
25,2024-01-27,ARIMAX,6338.920582138469
25,2024-01-28,ARIMAX,9806.320989699303
25,2024-01-29,ARIMAX,8708.8252595615
25,2024-01-30,ARIMAX,8351.762750258878
25,2024-01-03,LightGBM,5995.646270568879
25,2024-01-04,LightGBM,6024.724006277903
25,2024-01-05,LightGBM,6935.2810708078605
25,2024-01-06,LightGBM,6043.9482374031
25,2024-01-07,LightGBM,6012.910880937574
25,2024-01-08,LightGBM,6320.5771521613815
25,2024-01-09,LightGBM,5861.858922212632
25,2024-01-10,LightGBM,5791.569508454638
25,2024-01-11,LightGBM,6224.7339439006755
25,2024-01-12,LightGBM,5998.370500663123
25,2024-01-13,LightGBM,6383.088837280392
25,2024-01-14,LightGBM,5624.167951100213
25,2024-01-15,LightGBM,5911.322207249303
25,2024-01-16,LightGBM,6083.02648645429
25,2024-01-17,LightGBM,5939.003847605964
25,2024-01-18,LightGBM,6322.814908759074
25,2024-01-19,LightGBM,5797.901661683008
25,2024-01-20,LightGBM,7049.614104694705
25,2024-01-21,LightGBM,6039.077915228816
25,2024-01-22,LightGBM,6462.99100288789
25,2024-01-23,LightGBM,5735.758980203415
25,2024-01-24,LightGBM,6323.935848264916
25,2024-01-25,LightGBM,6543.753484967803
25,2024-01-26,LightGBM,6202.8746468939435
25,2024-01-27,LightGBM,6257.044516966054
25,2024-01-28,LightGBM,9838.40453598746
25,2024-01-29,LightGBM,8686.267239708299
25,2024-01-30,LightGBM,8264.89471578059
25,2024-01-03,Ridge,5947.844755225618
25,2024-01-04,Ridge,5826.180766264739
25,2024-01-05,Ridge,7273.996754270527
25,2024-01-06,Ridge,6179.167601480351
25,2024-01-07,Ridge,5827.090006454793
25,2024-01-08,Ridge,6460.987779334497
25,2024-01-09,Ridge,5580.432353694392
25,2024-01-10,Ridge,5563.905189871717
25,2024-01-11,Ridge,6092.847059093898
25,2024-01-12,Ridge,5996.786137377247
25,2024-01-13,Ridge,6647.769408944121
25,2024-01-14,Ridge,5448.146952375706
25,2024-01-15,Ridge,5981.5331197236
25,2024-01-16,Ridge,5886.368644327253
25,2024-01-17,Ridge,5853.257971389625
25,2024-01-18,Ridge,6428.336187633048
25,2024-01-19,Ridge,5447.479890225666
25,2024-01-20,Ridge,7244.034054240953
25,2024-01-21,Ridge,5873.657541510322
25,2024-01-22,Ridge,6633.645150555055
25,2024-01-23,Ridge,5472.658660048022
25,2024-01-24,Ridge,6426.652069915734
25,2024-01-25,Ridge,6783.704865806461
25,2024-01-26,Ridge,6273.392634452452
25,2024-01-27,Ridge,6245.883060574829
25,2024-01-28,Ridge,9756.56272182874
25,2024-01-29,Ridge,8683.253500053901
25,2024-01-30,Ridge,8315.480885307472
25,2024-01-03,Ensemble zwykła średnia,5992.063419461682
25,2024-01-04,Ensemble zwykła średnia,5922.240219020336
25,2024-01-05,Ensemble zwykła średnia,7195.354804707748
25,2024-01-06,Ensemble zwykła średnia,6154.324379515233
25,2024-01-07,Ensemble zwykła średnia,5918.605590636911
25,2024-01-08,Ensemble zwykła średnia,6442.547860235347
25,2024-01-09,Ensemble zwykła średnia,5705.9759997316505
25,2024-01-10,Ensemble zwykła średnia,5666.030109151848
25,2024-01-11,Ensemble zwykła średnia,6168.865714300705
25,2024-01-12,Ensemble zwykła średnia,6018.827561017101
25,2024-01-13,Ensemble zwykła średnia,6585.156050028662
25,2024-01-14,Ensemble zwykła średnia,5525.377754680446
25,2024-01-15,Ensemble zwykła średnia,5973.720092608365
25,2024-01-16,Ensemble zwykła średnia,5987.45345909485
25,2024-01-17,Ensemble zwykła średnia,5906.394959060371
25,2024-01-18,Ensemble zwykła średnia,6417.700492592128
25,2024-01-19,Ensemble zwykła średnia,5590.371277655225
25,2024-01-20,Ensemble zwykła średnia,7208.768826718205
25,2024-01-21,Ensemble zwykła średnia,5957.559869694468
25,2024-01-22,Ensemble zwykła średnia,6603.379627879087
25,2024-01-23,Ensemble zwykła średnia,5581.752364991866
25,2024-01-24,Ensemble zwykła średnia,6422.679918323476
25,2024-01-25,Ensemble zwykła średnia,6725.12135593133
25,2024-01-26,Ensemble zwykła średnia,6270.264527248836
25,2024-01-27,Ensemble zwykła średnia,6280.616053226451
25,2024-01-28,Ensemble zwykła średnia,9800.429415838502
25,2024-01-29,Ensemble zwykła średnia,8692.781999774566
25,2024-01-30,Ensemble zwykła średnia,8310.712783782314
25,2024-01-03,Ensemble ważona średnia,5973.838526101177
25,2024-01-04,Ensemble ważona średnia,5868.443869829462
25,2024-01-05,Ensemble ważona średnia,7265.822644617842
25,2024-01-06,Ensemble ważona średnia,6180.818089618099
25,2024-01-07,Ensemble ważona średnia,5867.853563418965
25,2024-01-08,Ensemble ważona średnia,6468.219434086102
25,2024-01-09,Ensemble ważona średnia,5632.3761029446005
25,2024-01-10,Ensemble ważona średnia,5606.349231544376
